"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 09 14:19:10 IST 2024","Tue Apr 09 14:19:10 IST 2024","274","tests.unit.production","test_sample_location","TestSamplingLocation","","","Get Sampling locations details","This test case gets details of all sampling location present on equipment"
"passed","Tue Apr 09 13:07:44 IST 2024","Tue Apr 09 13:07:56 IST 2024","12583","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenupper cap for on sample limit is On & surface area is sqin and volume is L"
"passed","Tue Apr 09 13:07:07 IST 2024","Tue Apr 09 13:07:19 IST 2024","12170","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenswab & rinse sample unit is in ug/ml & surface area is sqin and volume is L"
"passed","Tue Apr 09 13:09:04 IST 2024","Tue Apr 09 13:09:14 IST 2024","9943","tests.scenarios","test_nitrosamine_limits","TestNitrosamineLimit","","","Test Nitrosamine SAL","This test case test the Nitrosamine sal from list of Production when SalMassUnit is ugdefault surface area is sqm"
"failed","Tue Apr 09 14:11:55 IST 2024","Tue Apr 09 14:11:57 IST 2024","1144","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limit and summary page of Protocol bioburden Endotoxin residue verification when select zero in microbial policy for room grade rinse samples for split","This test case tests API to Validate the absent on sample limit and summary page of Protocolbioburden Endotoxin residue verification when select zero in microbial policy for room grade rinse samples for split"
"passed","Tue Apr 09 13:04:43 IST 2024","Tue Apr 09 13:04:57 IST 2024","14634","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenswab & rinse sample unit is in mg"
"passed","Tue Apr 09 13:00:36 IST 2024","Tue Apr 09 13:00:54 IST 2024","18099","tests.scenarios","test_cleaning_agent_limit","TestCleaningAgentLimit","","","Test Cleaning agent SAL","This test case test the cleaning agent from list of equipment sal when global recovery percentage for all criteria (toxicity,default ARL) criteria is selected and sal unit is mg & default surface area is sqin"
"skipped","Tue Apr 09 12:53:21 IST 2024","Tue Apr 09 12:53:21 IST 2024","0","tests.scenarios","test_chemical_sample_limit_production","TestChemicalSampleLimitProduction","","","Test the swab & rinse limit of equipment map to production for Intermediate","This test case test the swab & rinse sample limit of equipment map with production forIntermediate and swab & rinse sample unit is in ug"
"passed","Tue Apr 09 13:52:14 IST 2024","Tue Apr 09 13:52:28 IST 2024","14739","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for microbial residue verification for non split & select based on policy for direct and indirect","This test case tests API to Create Protocol microbial residue verification for non split when select based on policy of both direct and indirect and validate the limits"
"passed","Tue Apr 09 13:18:26 IST 2024","Tue Apr 09 13:19:24 IST 2024","58228","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspcetion_custom","TestInspectionMultiProductionProtocolCustom","","","Create Inspection on Equipment & Validate the atomic absorption Residue Verification atomic absorption Samples for custom limits","This test case tests API to create an inspection on equipment and validate the atomic absorption residue verification atomic absorption samples for custom limits"
"passed","Tue Apr 09 12:56:34 IST 2024","Tue Apr 09 12:56:50 IST 2024","16020","tests.scenarios","test_cleaning_agent_limit","TestCleaningAgentLimit","","","Test Cleaning agent SAL","This test case test the cleaning agent from list of equipment sal when only default ARL criteria is selected"
"passed","Tue Apr 09 14:19:21 IST 2024","Tue Apr 09 14:19:21 IST 2024","104","tests.unit.settings.cleaning_limit_policies","test_cleaning_agent_limit_policy","TestCleaningAgentCleaningLimitPolicy","","","Get Cleaning Limit Policy for Cleaning Agent","This test case Gets details of Cleaning Limit Policy for Cleaning Agent"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_formulation_facility","TestAuditPortalLimits","","","Validate production limits report","This test case test API to validate the production limit report generated on audit portal with excel data"
"passed","Tue Apr 09 14:35:25 IST 2024","Tue Apr 09 14:35:25 IST 2024","99","tests.unit.master_data","test_active_master_data","TestActiveMasterData","","","Get details of archive actives from master data","This method is used to get details of archive actives from master data"
"passed","Tue Apr 09 13:56:10 IST 2024","Tue Apr 09 13:56:26 IST 2024","15785","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the samples when select based on policy for direct nitrosamine residue verification","This test case tests API to Validate the samples when select based on policy for direct & nitrosamine residue verification"
"passed","Tue Apr 09 14:03:32 IST 2024","Tue Apr 09 14:03:50 IST 2024","18233","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the bioburden residue verification final summary page for custom policy","This test case tests API to Create Protocol for bioburden residue verification and validate the final summary details for custom policy"
"passed","Tue Apr 09 13:16:44 IST 2024","Tue Apr 09 13:17:34 IST 2024","50088","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspcetion_custom","TestInspectionMultiProductionProtocolCustom","","","Create Inspection on Equipment & Validate the pH Residue Verification pH Samples for custom limits","This test case tests API to create an inspection on equipment and validate the pH residue verification pH samples for custom limits"
"passed","Tue Apr 09 13:03:38 IST 2024","Tue Apr 09 13:03:46 IST 2024","7937","tests.scenarios","test_limit_productions","TestLimitOnProduction","","","Test Production wise SAL for All Criteria with Global Recovery Factor","This test case tests Production wise SAL when Global Recovery Factor when All Criteria in Policy is selected for each Equipment mapped to Production"
"passed","Tue Apr 09 14:18:37 IST 2024","Tue Apr 09 14:18:37 IST 2024","241","tests.unit.master_data","test_analytical_method_master_data","TestAnalyticalMethodMasterData","","","Archive the analytical method from master data","This method is used to archive the analytical method from master data"
"failed","Tue Apr 09 14:11:42 IST 2024","Tue Apr 09 14:11:43 IST 2024","1278","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limit and summary page of Protocol bioburden Endotoxin residueverification when select zero in microbial policy for room grade swab samples for non-split ","This test case tests API to Validate the absent on sample limit and summary page of Protocol bioburden Endotoxin residue verification when select zero in microbial policy for room grade swab samples for non-split"
"passed","Tue Apr 09 14:36:08 IST 2024","Tue Apr 09 14:36:08 IST 2024","221","tests.unit.master_data","test_products_master_data","TestProductMasterData","","","Unarchive the Products from master data","This method is used to Unarchive the Products from master data"
"passed","Tue Apr 09 14:19:12 IST 2024","Tue Apr 09 14:19:12 IST 2024","532","tests.unit.production","test_sample_location","TestSamplingLocation","","","Archive sampling location","This test case test API to Archive sampling location on equipment"
"passed","Tue Apr 09 13:53:54 IST 2024","Tue Apr 09 13:54:04 IST 2024","9686","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for microbial residue verification for split","This test case tests API to Create Protocol microbial residue verification for split when select based on policy for fungal and custom for bacterial of direct and custom for fungal and based on policy for bacterial indirect"
"passed","Tue Apr 09 14:19:28 IST 2024","Tue Apr 09 14:19:29 IST 2024","1085","tests.unit.user_management","test_user_management","TestUserManagement","","","Register user with security token","This test case API to register new user with security token to CLEEN with admin role"
"passed","Tue Apr 09 13:59:26 IST 2024","Tue Apr 09 13:59:37 IST 2024","11065","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the sample limits of active residue verification for direct indirect custom","This test case tests API to Create Protocol for active residue verification and validate the sample limits when select custom for both direct and indirect"
"failed","Tue Apr 09 14:11:27 IST 2024","Tue Apr 09 14:11:29 IST 2024","1548","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the sample limits of Endotoxin residue verification for direct indirect bop","This test case tests API to Create Protocol for Endotoxin residue verification and validate the sample limits when select based on policy for direct and indirect"
"passed","Tue Apr 09 14:18:55 IST 2024","Tue Apr 09 14:18:56 IST 2024","110","tests.unit.offline_study","test_offline_study","TestOfflineStudy","","","Get Nitrosamine Details","This Test case test API to get all Nitrosamine details list in facility"
"skipped","Tue Apr 09 14:18:40 IST 2024","Tue Apr 09 14:18:40 IST 2024","0","tests.unit.master_data","test_intemediate_master_data","TestIntermediateMasterData","","","Get all details of Intermediate from master data","This method is used to get all details of Intermediate from master data"
"skipped","Tue Apr 09 14:19:21 IST 2024","Tue Apr 09 14:19:21 IST 2024","0","tests.unit.settings.cleaning_limit_policies","test_intermediate_cleaning_limit_policy","TestIntermediateCleaningLimitPolicy","","","Get Cleaning Limit Policy for Actives","This test case Gets details of intermediate Cleaning Limit Policy for Actives"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_formulation_facility","TestAuditPortalLimits","","","Validate master data snapshot report for production am mapping","This test case test API to validate the master data snapshot report for production am mapping with excel file data"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_api_facility","TestApiAuditPortalLimits","","","Validate master data snapshot report for Equipments","This test case test API to validate the master data snapshot report for equipments with excel file data"
"passed","Tue Apr 09 12:59:14 IST 2024","Tue Apr 09 12:59:34 IST 2024","20466","tests.scenarios","test_cleaning_agent_limit","TestCleaningAgentLimit","","","Test Cleaning agent SAL","This test case test the cleaning agent from list of equipment sal when global recovery percentage for all criteria (toxicity,default ARL) criteria is selected and sal unit is mg & default surface area is sqm"
"passed","Tue Apr 09 13:36:56 IST 2024","Tue Apr 09 13:37:21 IST 2024","25322","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqin_ml","TestInspectionMultiProductionProtocolSqinMl","","","Create Inspection on Equipment & Validate the Microbial Residue Verification Endotoxin Sampleswhen surface area is sqin and volume is ml","This test case tests API to create an inspection on equipment and validate the Microbial residue verification Microbial samples when surface area is sqin and volume is ml"
"passed","Tue Apr 09 14:18:21 IST 2024","Tue Apr 09 14:18:22 IST 2024","340","tests.unit.audit_portal","test_audit_portal","TestAuditPortal","","","Generate master data snapshot report","This test case test Api to generate the new master data snapshot report in audit portal by configuring change assessment report"
"passed","Tue Apr 09 14:18:40 IST 2024","Tue Apr 09 14:18:40 IST 2024","122","tests.unit.master_data","test_cleaning_procedure_master_data","TestCleaningProcedureMasterData","","","Unarchive the cleaning procedure from master data","This method is used to Unarchive the cleaning procedure from master data"
"passed","Tue Apr 09 14:42:14 IST 2024","Tue Apr 09 14:42:21 IST 2024","6668","tests.scenarios","test_limit_equipments","TestLimitsOnEquipments","","","Test Equipment Wise Toxicity Criteria SAL of Productions on Equipments","This test case tests Equipment wise SAL when Toxicity Criteria in Policy is selected for all production mapped to Equipment"
"passed","Tue Apr 09 14:18:59 IST 2024","Tue Apr 09 14:18:59 IST 2024","220","tests.unit.offline_study","test_offline_study","TestOfflineStudy","","","Archive Offline study","This Test case test API to archive any offline study"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_formulation_facility","TestAuditPortalLimits","","","Validate master data snapshot report for production nitrosamine am mapping","This test case test API to validate the master data snapshot report for production nitrosamine am mapping with excel file data"
"passed","Tue Apr 09 14:18:36 IST 2024","Tue Apr 09 14:18:36 IST 2024","129","tests.unit.master_data","test_analytical_method_master_data","TestAnalyticalMethodMasterData","","","Get all details of analytical method from master data","This method is used to get all details of analytical method from master data"
"passed","Tue Apr 09 13:14:53 IST 2024","Tue Apr 09 13:15:53 IST 2024","59649","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspcetion_custom","TestInspectionMultiProductionProtocolCustom","","","Create Inspection on Equipment & Validate the Nitrosamine Residue Verification Samples for custom SAL","This test case tests API to create an inspection on equipment and validate the nitrosamine residue verification samples for custom SAL"
"passed","Tue Apr 09 13:57:52 IST 2024","Tue Apr 09 13:58:07 IST 2024","14921","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the samples when select custom for direct/indirect microbial residue verification non split","This test case tests API to Validate the samples when select custom for direct/indirect microbial residue verification non split"
"passed","Tue Apr 09 13:52:00 IST 2024","Tue Apr 09 13:52:09 IST 2024","9134","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for bioburden residue verification for split when select based on policy for fungal & bacterial of direct, and custom for bacterial & fungal of Indirect","This test case tests API to Create Protocol bioburden residue verification for split when select based on policy for fungal & bacterial of direct, and custom for bacterial & fungal of Indirect"
"passed","Tue Apr 09 14:19:26 IST 2024","Tue Apr 09 14:19:26 IST 2024","396","tests.unit.user_management","test_user_management","TestUserManagement","","","Add new User with quality control role","This test case API to add new user to CLEEN with quality control role"
"passed","Tue Apr 09 14:04:48 IST 2024","Tue Apr 09 14:04:55 IST 2024","6229","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the toc residue verification final summary page for custom policy","This test case tests API to Create Protocol for toc residue verification and validate the final summary details for custom policy"
"failed","Tue Apr 09 14:11:49 IST 2024","Tue Apr 09 14:11:50 IST 2024","1081","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limits of Inspection bioburden Endotoxin residue verification when select zero in microbial policy for room grade swab & rinse & non split","This test case tests API to Validate the absent on sample limits of Inspection bioburden Endotoxin residue verification when select zero in microbial policy or room grade swab & rinse & non split"
"passed","Tue Apr 09 14:17:51 IST 2024","Tue Apr 09 14:17:59 IST 2024","8038","tests.scenarios.offline_study","test_offline_studys","TestOfflineStudies","","","Reviewer recall offline study","This test case test Api to recall offline study when reviewer want some changes in offline study"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_formulation_facility","TestAuditPortalLimits","","","Validate the equipments limits report","This test test Api to validate the newly generated equipments limits report on audit portal with excel data when select previous production"
"failed","Tue Apr 09 14:12:14 IST 2024","Tue Apr 09 14:12:15 IST 2024","1167","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the sample limits of Endotoxin residue verification for direct indirect bop","This test case tests API to Create Protocol for Endotoxin residue verification and validate the sample limits when select based on policy for direct and indirect"
"passed","Tue Apr 09 14:34:34 IST 2024","Tue Apr 09 14:35:00 IST 2024","25944","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection","TestInspectionMultiProductionProtocol","","","Create Inspection on Equipment & Validate the Bioburden Residue Verification Endotoxin Samples","This test case tests API to create an inspection on equipment and validate the Bioburden residue verification bioburden samples"
"passed","Tue Apr 09 14:19:27 IST 2024","Tue Apr 09 14:19:28 IST 2024","245","tests.unit.user_management","test_user_management","TestUserManagement","","","Get Archive user details","This test case API to get archive users details"
"passed","Tue Apr 09 14:18:53 IST 2024","Tue Apr 09 14:18:53 IST 2024","109","tests.unit.offline_study","test_offline_study","TestOfflineStudy","","","Get material details","This Test case test API to get material details for offline study"
"passed","Tue Apr 09 13:47:55 IST 2024","Tue Apr 09 13:47:57 IST 2024","2524","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and select Custom for Nitrosamine residue verification","This test case tests API to Create Protocol and select custom for nitrosamine residue verification"
"passed","Tue Apr 09 13:31:18 IST 2024","Tue Apr 09 13:32:25 IST 2024","66620","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqin_l","TestInspectionMultiProductionProtocolSqinl","","","Create Inspection on Equipment & Validate the Active Residue Verification Chemical Samplesfor surface area sqin and volume as l","This test case tests API to create an inspection on equipment and validate the active residue verification chemical samples for surface area sqin and volume as l"
"passed","Tue Apr 09 14:19:20 IST 2024","Tue Apr 09 14:19:20 IST 2024","301","tests.unit.settings","test_variables","TestVariables","","","Update One Variable","This test case updates details of One Variable in a Facility"
"passed","Tue Apr 09 14:19:01 IST 2024","Tue Apr 09 14:19:01 IST 2024","568","tests.unit.production","test_equipment","TestEquipment","","","Download Equipment sampling record","This test case the API to download the equipment sampling record"
"skipped","Tue Apr 09 13:04:13 IST 2024","Tue Apr 09 13:04:13 IST 2024","0","tests.scenarios","test_limit_productions","TestLimitOnProduction","","","Test SAL of Production(API) for All Criteria in API Facility","This test case tests SAL when All Criteria in Policy is selected for each Equipment mapped to Production in API Facility"
"skipped","Tue Apr 09 13:52:14 IST 2024","Tue Apr 09 13:52:14 IST 2024","0","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for bioburden residue verification for split when unit is sqm and L","This test case tests API to Create Protocol bioburden residue verification for split when select based on policy for fungal & bacterial of direct, and  for bacterial & fungal of Indirect when default surface unit is sqm and volume is L"
"passed","Tue Apr 09 14:36:07 IST 2024","Tue Apr 09 14:36:07 IST 2024","452","tests.unit.master_data","test_products_master_data","TestProductMasterData","","","Add new Product in master data","This method is used to add new Product in the master data"
"passed","Tue Apr 09 14:18:18 IST 2024","Tue Apr 09 14:18:19 IST 2024","267","tests.unit.audit_portal","test_audit_portal","TestAuditPortal","","","Download cleaning agent limit report","This test case test API to download the newly generated cleaning agent limit report"
"passed","Tue Apr 09 13:54:15 IST 2024","Tue Apr 09 13:54:20 IST 2024","5036","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for microbial residue verification for non split","This test case tests API to Create Protocol microbial residue verification for split when select based on policy for fungal & bacterial of direct, and  for bacterial & fungal of Indirect when default surface unit is sqcm and volume is ml"
"passed","Tue Apr 09 13:51:30 IST 2024","Tue Apr 09 13:51:39 IST 2024","9298","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for bioburden residue verification for split & when select based on policy for fungal and custom for bacterial of direct, and custom for bacterial and based on policy for fungal of Indirect","This test case tests API to Create Protocol bioburden residue verification for split when select based on policy for fungal and custom for bacterial of direct, and custom for bacterial and based on policy for fungal of Indirect"
"passed","Tue Apr 09 14:19:25 IST 2024","Tue Apr 09 14:19:25 IST 2024","286","tests.unit.user_management","test_user_management","TestUserManagement","","","Add new User with quality specialist role","This test case API to add new user to CLEEN with quality specialist role"
"passed","Tue Apr 09 13:40:03 IST 2024","Tue Apr 09 13:40:16 IST 2024","13142","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqm_l","TestInspectionMultiProductionProtocolSqml","","","Create Inspection on Equipment & Validate the Endotoxin Residue Verification Endotoxin Samplesfor surface area sqm and volume as l","This test case tests API to create an inspection on equipment and validate the Endotoxin residue verification Endotoxin samples for surface area sqm and volume as l"
"passed","Tue Apr 09 13:46:28 IST 2024","Tue Apr 09 13:46:41 IST 2024","12715","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and validate active residue verification SAL when surface area unit is sqcm","This test case tests API to Create Protocol and validate active residue verification SAL when surface area unit is sqin and SAL mass unit is ug"
"passed","Tue Apr 09 14:18:43 IST 2024","Tue Apr 09 14:18:43 IST 2024","93","tests.unit.master_data","test_room_grade_master_data","TestRoomGradeMasterData","","","Get all details of room grade from master data","This method is used to get all details of room grade from master data"
"skipped","Tue Apr 09 12:56:31 IST 2024","Tue Apr 09 12:56:31 IST 2024","0","tests.scenarios","test_chemical_sample_limit_production","TestChemicalSampleLimitProduction","","","Test the swab & rinse limit of equipment map to production for Intermediate","This test case test the swab & rinse sample limit of equipment map with production forIntermediate and swab & rinse sample unit is in ppm"
"passed","Tue Apr 09 13:27:52 IST 2024","Tue Apr 09 13:28:06 IST 2024","14246","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqcm_l","TestInspectionMultiProductionProtocolSqcml","","","Create Inspection on Equipment & Validate the Endotoxin Residue Verification Endotoxin Samplesfor surface area sqcm and volume as l","This test case tests API to create an inspection on equipment and validate the Endotoxin residue verification Endotoxin samples for surface area sqcm and volume as l"
"skipped","Tue Apr 09 12:56:31 IST 2024","Tue Apr 09 12:56:31 IST 2024","0","tests.scenarios","test_chemical_sample_limit_production","TestChemicalSampleLimitProduction","","","Test the swab & rinse limit of equipment map to production for Intermediate","This test case test the swab & rinse sample limit of equipment map with production forIntermediate and swab & rinse sample unit is in ug/ml"
"passed","Tue Apr 09 14:18:40 IST 2024","Tue Apr 09 14:18:40 IST 2024","127","tests.unit.master_data","test_cleaning_procedure_master_data","TestCleaningProcedureMasterData","","","Archive the cleaning procedure from master data","This method is used to archive the cleaning procedure from master data"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_formulation_facility","TestAuditPortalLimits","","","Validate production limits report","This test case test API to validate the production limit report generated on audit portal with excel data when select equipment"
"passed","Tue Apr 09 14:06:36 IST 2024","Tue Apr 09 14:07:16 IST 2024","40667","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Submit the protocol to review and approve when the default unit is ml and sqm","This test case tests API to Create Protocol for multi-production protocol and Submit the protocol to review and approve when the default unit is ml and sqm"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_formulation_facility","TestAuditPortalLimits","","","Validate master data snapshot report for Actives","This test case test API to validate the master data snapshot report for actives with excel file data"
"passed","Tue Apr 09 14:18:40 IST 2024","Tue Apr 09 14:18:40 IST 2024","102","tests.unit.master_data","test_cleaning_procedure_master_data","TestCleaningProcedureMasterData","","","Get details of archive cleaning procedure from master data","This method is used to get details of archive cleaning procedure from master data"
"passed","Tue Apr 09 13:54:40 IST 2024","Tue Apr 09 13:54:45 IST 2024","5120","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for microbial residue verification for non split","This test case tests API to Create Protocol microbial residue verification for split when select based on policy for fungal & bacterial of direct, and  for bacterial & fungal of Indirect when default surface unit is sqin and volume is L"
"skipped","Tue Apr 09 13:04:13 IST 2024","Tue Apr 09 13:04:13 IST 2024","0","tests.scenarios","test_limit_productions","TestLimitOnProduction","","","Test SAL of Production for Dosage Criteria in API Facility","This test case tests SAL when Dosage Criteria in Policy is selected for each Equipment mapped to Production in API Facility"
"passed","Tue Apr 09 13:49:45 IST 2024","Tue Apr 09 13:49:49 IST 2024","3117","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and select custom for atomic absorption residue verification","This test case tests API to Create Protocol custom for atomic absorption residue verification"
"passed","Tue Apr 09 13:00:04 IST 2024","Tue Apr 09 13:00:15 IST 2024","10333","tests.scenarios","test_cleaning_agent_limit","TestCleaningAgentLimit","","","Test Cleaning agent SAL","This test case test the cleaning agent from list of equipment sal when only default ARL criteria is selected & default surface area is sqin"
"passed","Tue Apr 09 13:21:23 IST 2024","Tue Apr 09 13:21:37 IST 2024","13903","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection","TestInspectionMultiProductionProtocol","","","Create Inspection on Equipment & Validate the Endotoxin Residue Verification Endotoxin Samples","This test case tests API to create an inspection on equipment and validate the Endotoxin residue verification Endotoxin samples"
"passed","Tue Apr 09 13:56:26 IST 2024","Tue Apr 09 13:56:33 IST 2024","7356","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the samples when select custom for direct nitrosamine residue verification","This test case tests API to Validate the samples when select based on policy for direct nitrosamine residue verification"
"passed","Tue Apr 09 14:19:26 IST 2024","Tue Apr 09 14:19:26 IST 2024","299","tests.unit.user_management","test_user_management","TestUserManagement","","","Add new User with production role","This test case API to add new user to CLEEN with production role"
"passed","Tue Apr 09 14:19:21 IST 2024","Tue Apr 09 14:19:21 IST 2024","227","tests.unit.settings.cleaning_limit_policies","test_cleaning_agent_limit_policy","TestCleaningAgentCleaningLimitPolicy","","","Update Cleaning Limit Policy for Cleaning Agent","This test case Updates Cleaning Limit Policy for Cleaning Agent"
"passed","Tue Apr 09 13:45:19 IST 2024","Tue Apr 09 13:45:24 IST 2024","4468","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Select Lowest SAL amongst the selected Production group for a material","This test case tests API to Select Lowest SAL amongst the selected Production group for a material"
"passed","Tue Apr 09 13:50:35 IST 2024","Tue Apr 09 13:50:49 IST 2024","13130","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for bioburden residue verification for split & select based on policy for both direct and indirect","This test case tests API to Create Protocol bioburden residue verification for split when select based on policy for both direct and Indirect"
"skipped","Tue Apr 09 13:04:13 IST 2024","Tue Apr 09 13:04:13 IST 2024","0","tests.scenarios","test_limit_productions","TestLimitOnProduction","","","Test SAL of Production for Default Criteria in API Facility","This test case tests SAL when Default Criteria in Policy is selected for each Equipment mapped to Production in API Facility"
"passed","Tue Apr 09 14:12:56 IST 2024","Tue Apr 09 14:13:30 IST 2024","34162","tests.scenarios.multi_production_protocol.study","test_study_multi_production_protocol","TestStudyMultiProductionProtocol","","","Create the study from approved protocol","This test case tests API to Create Protocol for multi-production protocol and create the study from approve protocol when select custom policy for residue"
"passed","Tue Apr 09 13:48:22 IST 2024","Tue Apr 09 13:48:33 IST 2024","11036","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and select based on policy for Nitrosamine residue verification","This test case tests API to Create Protocol based on policy for nitrosamine residue verification when surface area is sqcm and SAL mass unit is ug"
"passed","Tue Apr 09 12:52:07 IST 2024","Tue Apr 09 12:52:28 IST 2024","20702","tests.scenarios","test_setup_facility","TestSetupFacility","","","Setup a Facility","This test case setup a facility by importing data, adding worst selection criteria, making all additional test as true and submitting, approving change assessment"
"failed","Tue Apr 09 14:12:23 IST 2024","Tue Apr 09 14:12:24 IST 2024","1108","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for swab & rinse samples for split","This test case tests API to Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for swab & rinse samples for split"
"passed","Tue Apr 09 13:36:31 IST 2024","Tue Apr 09 13:36:56 IST 2024","24775","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqin_ml","TestInspectionMultiProductionProtocolSqinMl","","","Create Inspection on Equipment & Validate the Bioburden Residue Verification Endotoxin Sampleswhen surface area is sqin and volume is ml","This test case tests API to create an inspection on equipment and validate the Bioburden residue verification bioburden samples when surface area is sqin and volume is ml"
"passed","Tue Apr 09 14:19:02 IST 2024","Tue Apr 09 14:19:03 IST 2024","252","tests.unit.production","test_equipment_group","TestEquipmentGroup","","","Archive the Equipment Group","This method is use to test API to archive the equipment group"
"passed","Tue Apr 09 13:08:36 IST 2024","Tue Apr 09 13:08:54 IST 2024","17727","tests.scenarios","test_nitrosamine_limits","TestNitrosamineLimit","","","Test Nitrosamine SAL","This test case test the Nitrosamine SAL from list of production when upper limit  for surface area is selected"
